word,num months,term frequency
prone,430,21066
proof,438,10788
propagation,460,25657
proper,464,53728
property,472,36369
prophase,410,3302
prophylactic,438,37469
prophylactically,417,2317
prophylaxis,435,49559
proportionality,410,1781
proportionally,434,4963
proportionate,418,2100
proportions,477,35941
propose,464,97171
propria,438,10980
proprioceptive,414,4149
propylene,408,4561
propylthiouracil,410,1999
prospective,443,182230
prostaglandin,476,65802
prostatectomy,410,18252
prostheses,419,18855
protect,469,49365
protecting,441,16815
protects,448,19073
protein-free,425,2447
proteinaceous,415,2919
proteinase,444,25764
proteolytic,475,42072
protocol,437,117962
protocols,424,53690
proton,463,57933
protonated,434,9005
protonation,428,7468
protoporphyrin,434,5356
protozoa,427,4969
protracted,436,6747
protruding,408,3787
protrusion,421,5651
prove,472,38896
proved,478,94191
proves,422,5045
providing,471,95720
proving,422,4307
provision,443,23190
provisional,412,4299
provocative,420,4478
provoke,431,5501
provoked,446,11328
proximity,446,20786
pruritus,422,8619
psoriatic,420,9457
psychiatrist,418,3614
psychiatrists,424,8241
psychiatry,427,12664
psychosis,428,16156
psychosocial,420,39911
psychotherapeutic,411,2732
psychotherapy,421,12119
psychotic,425,15796
public,458,114570
publication,453,14590
publications,435,15866
published,475,130182
pulp,431,19120
pulsatile,426,15391
pulse-labeled,364,1209
pulses,474,38624
pupil,428,8869
pupils,419,6133
pups,429,24036
pure,478,71641
purine,469,17181
purines,434,3523
purkinje,446,20116
purposes,458,34871
put,453,18466
putida,448,5717
putrescine,449,8629
pv,415,24610
pyloric,431,7161
pyogenes,438,6563
pyogenic,418,3742
pyramidal,433,25799
pyridoxine,427,3793
pyrimidine,472,13880
pyrophosphatase,418,2080
pyruvic,414,1719
qrs,424,14799
qt,416,19643
quadratic,410,6677
quadriceps,420,9861
quail,431,8993
qualitative,474,58670
qualities,423,7099
quality,465,327848
quantal,439,4439
quantification,429,45036
quantify,428,40758
quantitate,435,7966
quantitated,453,13079
quantitating,430,2329
quantitation,464,24199
quantum,457,36973
quarter,439,10590
quaternary,453,10291
questioned,432,11583
questionnaire,451,151459
quick,441,13364
quicker,416,3183
quinine,421,7330
quinone,412,9008
quotient,425,6196
r1,431,10314
rabies,450,10402
racemic,425,8842
races,421,4869
racial,430,16130
radiation-induced,440,13800
radicals,437,44274
radioactively,446,2439
radioactivities,363,1152
radioautography,323,1135
radiographically,424,7996
radioisotope,433,3290
radioisotopic,400,1160
radiologic,422,20235
radiological,443,41593
radiologist,419,7051
radiometric,418,2324
radiopaque,412,2325
radiosensitive,413,2462
radiosensitivity,415,6001
radiotherapy,431,93922
radius,456,26585
rads,372,2987
raise,453,24766
ram,413,4038
raman,426,20382
random,478,99005
randomization,414,9931
randomized,439,187281
ranged,479,123893
ranges,469,37072
ranging,479,95813
rank,430,26969
ranked,418,8101
ranking,415,7164
rare,470,202891
rash,428,11510
rate-limiting,473,14806
rated,422,31128
rating,430,36987
ratings,426,37154
rbc,431,25910
rc,435,9744
rd,429,11159
re,421,14782
reabsorption,472,15204
reaches,454,12034
react,476,27857
reactant,408,3354
reactants,430,4538
reacted,473,41327
reactivation,453,17347
reactive,474,117966
reactivities,428,5133
reactivity,477,92891
reacts,467,12429
read,446,13932
reading,445,71525
reagent,470,29238
real-time,418,54877
reality,425,10552
really,422,4472
reared,445,9131
rearing,425,8270
reason,463,45446
reasons,472,70316
reassociation,440,2033
rebound,430,8541
rebreathing,410,2843
reca,450,9378
recalled,414,6231
received,479,393738
receiving,478,172264
receptive,464,16165
recessive,470,30868
recipient,475,41849
recipients,469,92307
reciprocal,470,22710
recognition,473,148112
recognizes,426,15454
recombinant,456,202671
recombinants,456,8142
recombination,477,63852
recommend,426,32612
recommendation,422,11312
recommendations,436,66274
recommended,467,117200
reconstituted,457,26946
reconstitution,453,18170
reconstructions,421,12759
reconstructive,424,12572
record,454,37229
recoveries,449,14390
recruited,423,51890
recruitment,435,56150
rectangular,427,5446
rectification,426,4069
rectum,452,18936
rectus,435,11605
recurrence,452,158145
recurrent,468,144717
recurring,421,5221
redox,460,37300
reductases,419,3519
reductions,463,59031
redundant,419,7914
reevaluation,409,2337
reexamined,425,3528
reference,479,147214
references,430,10833
referral,422,38075
referrals,407,9582
referred,449,76552
refers,419,7166
reflect,476,86636
reflecting,447,33124
reflections,420,5577
reflects,466,38884
reflexes,451,15834
refractoriness,428,5369
refused,414,6468
regain,423,3656
regard,474,85333
regarded,461,32436
regarding,455,157536
regardless,475,64651
regenerate,428,5914
regenerating,448,12634
regeneration,460,57697
regenerative,430,11445
regime,432,17505
register,425,14574
registration,422,18899
regressed,431,7059
regressions,417,6094
regrowth,417,5886
regularly,468,21349
regulate,459,85498
regulated,471,127360
regulates,444,49963
regulatory,479,163947
regurgitation,432,28364
rehabilitation,426,63083
reinforce,419,6002
reinforcing,420,6613
rejection,447,76297
relapsed,423,17971
relapses,425,13290
relating,466,27075
relax,419,3215
relaxant,426,8180
relaxants,411,2545
relaxed,463,11549
releases,454,9905
releasing,457,19594
relevant,466,145330
reliable,473,106365
reliance,418,5264
relief,440,43803
relieve,428,7980
relieved,446,9435
relieving,425,4833
rely,427,15181
rem,428,16348
remainder,472,18564
remarkable,460,38537
remarkably,456,34748
reminiscent,421,6816
remnant,437,10087
remnants,425,7562
removing,459,19720
render,443,9066
rendering,429,7190
renders,446,7529
renewal,420,3864
renin,455,44474
renovascular,421,4819
reoperation,425,16290
reparative,409,3298
repeated,479,137551
repeatedly,460,18398
repeating,442,8044
repetitive,471,36726
replacements,426,9661
replacing,447,13554
repletion,429,3527
replicate,466,17006
replicated,468,16121
replicates,438,6350
replicating,459,7265
repolarization,437,10709
reports,476,177268
representation,439,27942
representations,409,14271
representative,471,50978
represented,479,57568
representing,474,55607
represents,478,100730
repressed,475,14269
reproduce,434,9919
reproducibility,457,35239
reproductive,456,75534
request,417,8390
requests,443,5816
require,478,122608
requiring,465,68712
requisite,414,3269
rescue,448,23245
research,475,410001
resemble,475,17078
resembling,472,18942
reserved,423,7186
residence,434,18028
residency,417,12030
resident,442,27111
residential,424,11723
residents,433,61443
resides,440,7893
residing,421,9308
resin,452,33151
resins,424,7557
resisted,428,2571
resonance,478,160532
resonances,443,11048
resorption,442,35531
resources,454,56263
respective,476,61364
responder,420,7780
responsibility,435,15983
restoration,465,38005
restore,463,23999
restores,447,7788
restraint,431,14571
restricted,479,92304
restrictive,461,13145
resultant,467,22120
resumed,442,5774
resuspended,416,1725
retain,465,18941
retains,444,9240
retardation,450,38615
reticularis,413,3017
reticulocyte,459,8646
reticuloendothelial,432,3053
retinol,425,14932
retinopathy,424,27351
retinyl,403,3815
retrograde,435,37318
retroperitoneal,429,16316
retrospectively,428,61903
returning,443,8995
revascularization,423,30611
reveal,474,87143
revealing,433,17317
reveals,475,55924
reversal,474,36726
reverse,476,121615
reversed-phase,420,14960
reverses,435,5189
reversibility,437,7102
revertant,441,3115
revertants,458,5002
reverted,447,5139
reviewed,471,198675
reviewing,427,8592
reviews,434,55081
revised,434,19158
revision,427,27860
reward,428,13900
rewarding,422,5250
rhabdomyosarcoma,421,6382
rhesus,466,21533
rhodopseudomonas,403,1317
rhodopsin,439,10758
ri,439,19026
rib,422,11680
riboflavin,428,7113
ribonucleoside,418,1340
ribose,445,5259
ribs,418,4562
rich,473,33998
ridge,419,8891
ridges,420,3865
right-sided,421,7871
rigid,454,24432
rigorous,433,11192
rises,465,11143
risk,461,1037404
risks,430,79644
river,438,23991
rna-dependent,442,3064
ro,418,14982
road,412,10306
rod,467,22297
rod-shaped,422,3032
rodents,444,23031
rods,460,14375
roentgenogram,410,2536
roentgenographic,389,3630
room,477,63995
rooms,425,6289
root,465,107337
rose,476,40454
rotating,431,9101
rotational,442,21502
rough,462,14935
rounded,436,4576
route,473,54177
routes,458,22113
routine,473,118213
routinely,449,33502
rows,422,3477
rrna,468,46573
rs,424,22486
rubrum,428,3009
rudimentary,408,2668
ruled,445,11416
rules,440,21415
rumen,453,10478
ruminants,411,4678
running,451,29590
ruptures,417,4819
rural,435,52815
s-,430,6294
s-1,432,24213
s-adenosyl-l-methionine,414,1791
s2,428,13221
saccharomyces,478,37246
saccular,411,3033
safe,446,111979
safely,427,24620
sagittal,423,20345
salbutamol,431,9732
saline-treated,415,5371
saliva,455,31798
salmon,449,12288
sampled,452,32505
san,468,11894
sandwich,409,8927
sap,434,11510
sarcoidosis,427,18845
sarcomere,422,4775
satellite,448,15868
satisfaction,424,63846
satisfied,442,18557
saturable,456,14389
saturated,470,28475
saturation,478,52259
savings,423,11938
say,424,5716
scales,433,54918
scaling,425,20306
scan,431,76998
scanned,418,9314
scanning,469,99754
scar,428,22463
scarce,421,10442
scars,426,9874
scattering,455,37172
schedule,456,37538
scheduled,423,18667
schedules,453,14849
schemes,435,13464
schizophrenic,434,20855
schizophrenics,426,6505
school,450,87755
schools,436,33839
science,460,33026
sciences,438,12388
scientists,424,11089
scintigrams,385,2110
scintillation,439,5024
sclerosing,437,8827
sclerosis,438,56649
sclerotic,409,3526
scope,431,15131
scored,432,30298
scores,441,216323
scoring,426,31400
scotland,414,7506
screen,445,43803
screened,454,56488
screw,414,18709
scrotum,418,3565
sd,460,136525
searched,415,16478
season,440,32217
seat,411,5844
seawater,432,7769
sebaceous,413,5169
secondarily,434,5368
seconds,453,30046
secretagogues,413,3837
secreted,473,73710
secretin,453,9480
secretory,479,75529
sectioning,437,5249
sections,479,119141
sector,423,15416
secure,423,6965
secured,410,2992
sedentary,417,14242
sediment,459,22837
sedimented,439,2422
sediments,460,16889
see,469,45049
seed,441,27761
seeded,425,9120
seeding,415,6956
seeking,424,19628
seemingly,437,7188
segment,476,112090
segregated,444,6885
segregating,418,3899
seizure,433,45808
seizures,434,74455
seldom,435,8935
select,455,29968
self,426,25507
self-esteem,410,12405
self-stimulation,395,2196
semantic,421,16794
semen,427,27491
seminoma,408,4211
semipurified,387,1373
semiquantitative,421,11343
semisolid,413,2002
send,414,2674
senile,426,8600
senior,421,11149
sensations,414,5734
sense,454,33683
sensitizing,440,4648
sentence,409,6439
separately,471,40774
separates,437,3740
separating,454,10426
sepharose,457,9873
septal,441,38170
septic,432,30812
septicaemia,421,3904
septicemia,431,6623
sequenced,428,45444
sequestered,430,5166
ser,433,20727
serial,477,64096
serine,478,63489
seriously,440,9704
serogroups,416,4050
serologic,436,14791
serology,427,10356
seronegative,423,10469
seropositive,424,16953
serosa,410,1927
serosal,452,7185
serotonin,463,67480
serotype,459,27216
serotypes,470,20924
serotyping,410,3106
serratia,467,5182
serum-free,443,15593
serves,466,26511
services,450,127884
session,433,31690
set,479,185110
setting,448,196995
settings,427,54245
seventy-eight,417,3577
seventy-four,413,3654
seventy-one,415,3809
seventy-six,408,3689
several-fold,419,1911
severalfold,418,1905
severely,470,56049
sex-linked,408,1511
sex-matched,424,9713
sf,420,19333
sh,440,13778
shadow,411,4625
shaking,417,3081
shallow,431,8134
sham,435,37846
shape,478,90657
shaped,436,11444
shapes,446,15551
shared,463,43397
sharing,430,16052
sharp,467,23238
shear,440,39010
shearing,426,2363
sheath,444,18986
shed,436,17725
shedding,432,14292
sheet,431,11516
sheets,435,12149
shell,436,21059
shield,408,3478
shifted,472,31771
shifts,464,43216
shigella,457,8665
shivering,408,3097
short-chain,427,5539
shorter,478,78532
shortest,431,7560
shortly,468,18774
shrinkage,427,11747
shunt,454,39410
shunting,429,9841
shuttle,417,7568
si,422,31363
side-effects,423,19481
sides,450,22156
sieve,427,2459
sigmoid,453,10082
signal-to-noise,408,9959
signals,458,138445
silicon,412,13715
silicone,430,19930
similarity,474,72210
simpler,443,8102
simplest,443,4454
simplex,472,28161
simplified,450,17492
simulating,435,9744
sindbis,438,2538
sine,410,3045
single-dose,417,6780
sinus,466,83850
sinusitis,417,9903
sitting,422,11750
sixfold,445,4280
sixty,436,18756
sixty-eight,415,4233
sixty-five,423,5004
sixty-nine,412,3643
sixty-seven,414,4045
sixty-six,419,4217
sixty-two,421,5128
sizes,474,53413
sjl,408,3673
skill,424,13659
skills,432,56876
slab,423,3466
slaughter,419,6351
slaughtered,417,3926
sle,438,44066
sleeping,431,9226
slender,413,2141
slice,427,16818
slices,479,50032
slides,439,13578
sliding,427,7119
slope,469,38771
slow-wave,409,2797
slowest,411,2325
slowing,444,12856
slowly,478,47161
slows,420,3424
smallest,457,14583
smear,427,16774
smears,448,19792
smoke,436,29596
smoked,424,12858
snail,436,7538
snake,434,7790
so-called,447,24962
social,460,203651
socially,423,7324
society,449,44802
socio-economic,414,10565
socioeconomic,427,30928
soft,451,79877
soil,472,80170
solely,474,25789
soleus,453,17102
solid,471,97404
solid-phase,436,17848
solubility,465,26191
solubilization,463,10188
solute,458,13447
solutes,454,9282
solvent,473,59614
solving,431,8852
soma,435,8531
somatosensory,430,18471
somewhat,476,31672
son,421,7562
sonication,442,4609
sounds,428,12932
south,449,49638
soy,452,13485
spaced,438,7645
spacer,422,15574
span,442,24289
spans,413,6895
spared,423,5959
sparing,428,10806
spastic,425,9061
speak,412,2808
special,478,89407
specialist,426,19131
specialization,421,5567
specialized,458,30061
specialties,411,6480
specifications,415,3312
specified,463,19331
specify,435,6965
specifying,441,4174
specimen,465,46063
spectral,472,65373
spectrin,415,6888
spectrometer,429,10684
spectrometric,429,9845
spectroscopic,440,30124
spectroscopy,469,104804
speculate,428,13249
speculated,437,7806
speculation,423,3570
speech,430,49526
speed,463,60877
speeds,436,9142
spermatic,412,3637
spermatocytes,419,6281
sphere,430,8930
spherical,466,23737
spheroplasts,388,1474
spike,463,26468
spikes,461,17482
spin,456,35000
spina,410,4463
spinach,445,5432
spinal,476,208699
spindle-shaped,414,3044
spindles,433,6419
spine,430,65317
spl,409,5917
splanchnic,453,10353
spleen,478,105069
splenectomized,413,2859
splenectomy,434,14250
split,453,19671
splitting,451,9472
spondylitis,417,7051
sponge,424,9125
spore,471,9911
spores,478,18279
sports,412,17041
spots,452,23244
spp,449,43020
spray,427,10780
sq,422,5540
squamous,432,71141
sr,443,42722
srbc,411,5395
ss,442,37097
stabilities,418,4435
stability,479,159981
stabilization,462,41171
stabilizes,429,7220
stabilizing,445,16010
stably,420,23348
stacked,418,3700
stacking,429,7401
staff,471,66942
staged,422,9147
stained,476,67947
staining,479,192039
stains,439,12270
stand,428,6491
staph,401,2653
starch,455,22621
started,463,51465
starting,468,65016
starts,437,8589
starved,469,6232
stasis,424,6310
stated,438,14367
statement,436,8851
statistically,478,210539
stature,430,10261
stayed,414,4347
stearate,416,2301
stearothermophilus,435,2760
steel,429,13634
steep,440,6189
stem,467,147463
stenotic,419,7014
step,479,138949
stereospecific,441,3940
stereotyped,427,4597
sterility,437,5645
sterilized,433,3571
sternal,420,6616
steroidogenesis,437,8251
steroidogenic,428,8048
steroids,470,52154
sterol,463,13759
stimulate,476,75968
stimulating,477,49226
stimulator,434,10669
stimulators,427,4706
stochastic,408,13472
stock,459,9330
stoichiometrically,400,1332
stoichiometry,432,12010
stokes,421,3597
stoma,410,5383
stomatitis,474,8103
stones,439,28543
stools,437,7332
stopping,433,8635
stored,476,44240
stores,467,27221
storing,419,2793
str,411,7406
strabismus,416,6007
strand,473,39580
strands,472,16550
stratified,421,26664
stratum,427,15195
strength,475,143512
strengthened,418,4834
streptococcal,466,11941
streptococcus,478,38048
streptokinase,415,7261
streptomycin,472,8745
streptozotocin,431,9223
stress-induced,417,13628
stressed,449,18514
stresses,440,23039
stressful,421,12012
stretched,438,5597
stretches,430,4976
stretching,438,14737
striatal,433,31880
striate,417,2539
striatum,439,42474
strictly,456,18625
striking,478,34695
strip,451,8819
stripped,425,2523
stripping,417,5313
stroma,436,25307
stromal,436,52221
structured,438,33227
styles,413,6945
subacute,446,14742
subarachnoid,430,18780
subcapsular,417,3928
subclasses,436,8195
subclinical,436,18985
subclones,413,3614
subcortical,430,13675
subcultures,413,1528
subcutaneous,474,67394
subcutaneously,464,23458
subdivided,443,11839
subdivisions,416,4013
subendocardial,422,3917
subfraction,417,2405
subfractions,450,4863
subgroup,448,51334
subgroups,447,45063
subjecting,412,2048
subjective,440,58787
subjectively,416,5126
sublethal,447,7752
subluxation,414,5263
submandibular,431,10193
submaxillary,415,2472
submaximal,450,11555
submucosa,422,5367
subnormal,443,5127
suboptimal,429,13521
subsided,433,4113
substantia,430,18082
substantial,476,110693
substantially,479,72209
substantiate,425,4211
substituent,443,10711
substituents,444,14334
substitute,462,18032
substituted,474,32735
substituting,427,5104
substitution,474,76542
substratum,419,4726
subthreshold,428,5360
subtilis,479,22384
subtraction,420,12923
subtypes,430,58553
success,446,107792
successfully,468,128628
succinic,444,3196
suckling,457,9725
sudan,413,3019
suddenly,440,7567
suggestion,467,13829
suggestions,448,16947
suggestive,458,32074
suicidal,420,14128
sulfhydryl,462,11227
sulfonamide,406,2676
sulphated,413,2289
sulphur,424,3950
sum,468,27465
summation,445,7066
summer,450,22662
sunlight,420,5523
supercoiled,439,4476
superficially,413,2086
superimposed,463,10736
superinfection,442,3069
superior,479,128978
supernatant,478,30531
superoxide,439,66881
supervised,413,6526
supervision,426,10448
supplementary,450,12623
supplementation,457,63111
supplemented,477,41755
supply,477,54475
supported,477,81928
suppress,464,40712
suppressed,479,113519
suppressor,454,60301
suppurative,417,3450
supramaximal,430,2724
supraoptic,431,4430
supratentorial,409,3865
surfaces,472,92442
surfactant,437,40556
surge,423,12140
surgical,468,418244
surgically,448,38288
surprising,430,9473
surrounded,450,15342
surrounding,469,63585
surveillance,442,62918
survey,471,169882
surveys,448,38591
survivals,415,4813
survived,465,44035
survivors,466,46835
susceptibilities,425,5479
suspect,432,6911
suspected,460,88656
suspended,473,16956
suspending,422,1474
suspicious,424,9790
sustain,438,10942
sustaining,418,6077
sutured,420,5844
sutures,421,13659
swallowing,422,12476
sweat,435,10402
swedish,419,14011
swimming,436,16323
swine,454,22844
swiss,439,12664
switched,432,10651
switching,424,20623
switzerland,412,7540
sydney,414,4555
symmetry,460,23228
sympathectomy,432,4674
sympathomimetic,435,2216
symptom-free,418,3596
symptoms,475,490558
synapse,445,12646
synaptic,478,96087
synaptosomes,436,10522
synchronized,460,12374
synchronous,459,16279
synchronously,437,3135
synchrony,425,6340
syndromes,448,48750
synergism,447,7591
synergy,421,9894
synovitis,422,6360
synthase,464,103621
syntheses,446,6707
synthesizing,467,7140
synthetases,441,3963
systolic,458,109253
t-,424,4822
t-antigen,406,2784
t2,441,31451
t4,478,48535
ta,426,22784
table,436,19420
tables,426,8441
tabulated,425,3726
tactile,437,10752
taenia,446,4233
tail,473,51123
tails,435,7463
take,476,67232
tamponade,422,7503
tandem,429,34484
tar,408,7158
target,472,313630
targets,437,102297
tartrate,425,2761
task,454,128133
tasks,444,64310
taught,423,6731
taurine,441,17517
taurocholate,442,5276
taxonomic,447,9748
tc,437,30936
tca,414,7559
td,424,11937
te,415,15604
teacher,418,6450
teaching,440,51969
teams,416,12501
tears,427,14942
technical,457,53321
technically,424,12345
teflon,421,3633
tegmental,416,7308
tegmentum,408,2709
television,423,5801
tem,422,13291
temperate,440,5134
temperature-sensitive,477,11015
templates,460,11761
temporarily,455,7843
ten-fold,407,1525
ten-year,416,2303
tend,457,24493
tended,473,60597
tendency,467,50341
tenderness,419,8022
tendon,450,41947
tendons,427,11332
tends,445,11769
tenfold,461,3808
tensions,450,6466
tentatively,473,8006
tenth,433,4097
teratogenic,422,5567
teratoma,421,6387
termed,469,39654
terminate,435,7069
terminated,454,14270
terminates,422,2186
termination,462,38009
terminology,425,5747
terminus,452,39622
ternary,443,13046
territory,426,10856
testing,477,221375
testis,452,45231
tetrachloride,430,4305
tetracyclines,414,2619
tetralogy,415,4342
tetrameric,440,5849
tetramers,422,4934
tetrazolium,445,6068
tetrodotoxin,471,11561
texture,424,10297
tf,415,22896
th,424,36096
thalamic,434,17590
thalamus,439,21860
thallium,407,6276
thawed,416,3947
theophylline,466,24575
theoretical,477,74508
theoretically,445,16346
therapeutic,476,311816
therapeutical,417,5264
therapies,423,77329
therapist,421,7177
therapists,420,10588
thereof,430,4474
thermally,437,7308
thermodilution,413,4165
thermodynamic,442,20348
thermogenesis,410,4798
thermoregulation,410,2537
thermostability,414,3647
thick,466,26645
thicker,422,6285
thicknesses,412,5553
thin,476,49838
thiol,466,19422
thiopentone,383,3043
thirst,410,2407
thirty,452,35487
thirty-eight,428,7893
thirty-five,437,9936
thirty-four,430,9086
thirty-six,429,10430
thirty-two,431,11775
thomas,408,3268
thoracic,467,74207
thoroughly,433,8596
thought,478,112360
thousand,434,14625
thr,418,12559
three-,444,4441
three-fold,433,4679
three-quarters,409,2066
three-year,425,4016
threonine,474,22508
threshold,479,111477
throat,435,9783
thrombin,458,51481
thrombocytopenia,435,28389
thromboembolic,422,12497
thromboembolism,419,14611
thromboplastin,434,7398
thrombosis,443,75140
thrombotic,422,16816
thrombus,432,26987
thumb,422,8789
thymectomized,382,1656
thymidine,478,39504
thymidylate,430,4499
thymus,467,38281
thyroglobulin,432,8345
thyroid,472,154631
thyroidal,412,1989
thyroidectomy,437,9592
thyroiditis,424,9352
thyroxine,471,16782
ti,415,18933
tibia,423,16120
tibialis,415,5885
tick,423,11275
tight,436,25490
tilt,431,16469
time-,420,11019
time-consuming,429,7308
time-dependent,449,37602
timely,417,12876
timing,453,50225
tiny,415,3427
tip,462,35307
tissue-specific,426,17615
titration,474,21082
titre,444,9789
titres,436,16311
tobacco,451,57557
today,438,25871
toe,417,7598
toes,414,3773
tolerable,423,5827
tolerate,431,8121
tolerated,442,57653
toluene,440,13452
tomography,420,119989
tone,467,46745
tones,428,9347
tongue,438,25576
tonic,447,20563
tonsils,414,4379
too,472,47261
tool,471,123907
tooth,432,43992
top,447,22674
topical,444,51619
topographical,436,5093
topography,432,12579
torque,413,15350
toward,477,134856
toxicities,417,18847
toxicity,475,197173
toxoid,432,5727
toxoplasma,430,9831
tp,424,18186
trabeculae,422,4795
trabecular,421,20475
trace,471,31282
tracer,473,31751
traces,458,8055
tracheobronchial,419,4901
tracheostomy,418,8471
trachomatis,422,14270
tracings,423,3884
track,423,12358
traditionally,421,17980
traffic,430,19979
train,454,11097
trainees,409,7912
training,469,199183
traits,435,45100
transaminases,414,3362
transamination,410,1606
transcribed,468,28505
transcriptional,447,121881
transducing,453,4541
transduction,476,77471
transected,425,4806
transepithelial,435,8722
transfection,427,48905
transferrin,445,29019
transformations,435,9083
transfusions,434,17219
transhepatic,415,3377
transiently,451,29987
transients,425,11617
transition,475,133237
transitions,457,30041
transitory,443,5058
translated,453,16896
translocated,426,8910
translocation,467,79002
transmembrane,452,60687
transmitters,420,4011
transmural,457,11927
transplacental,424,2732
transplantable,437,3804
transplantation,459,204959
transplanted,447,43083
transplants,437,26476
transported,466,24024
transporting,432,4010
transurethral,415,9848
transverse,451,34960
trapped,445,13196
trauma,436,124400
traumatized,416,3047
treat,434,71958
treatable,417,5386
treating,455,68765
tree,440,36104
trends,441,51148
treponema,430,3348
triad,423,8553
triangular,420,5477
triceps,422,6113
trichloroacetic,458,3345
trichophyton,411,2482
trigeminal,427,21276
triiodothyronine,454,8576
trimester,435,26417
trimethoprim,451,6208
trimethylsilyl,427,2580
triphosphatase,466,4068
triphosphates,464,3431
tris-hcl,412,1707
trisomy,424,15849
triton,471,17493
trnas,441,6034
trophic,431,12931
trophoblastic,422,6336
troponin,423,16153
troublesome,411,3038
trough,428,10357
trout,436,15618
trp,457,16538
true,477,75373
trunk,449,29647
try,425,8141
trypan,430,5340
trypanosoma,435,12153
trypanosomes,413,4601
tryptamine,404,2136
tsh,444,46741
ttx,411,7775
tubercle,438,4973
tuberculin,440,7361
tuberculosis,463,94642
tubes,466,28082
tubing,434,5079
tubular,475,54292
tubule,466,21986
tumor-bearing,433,9519
tumorigenesis,421,20584
tumorigenicity,425,5940
tumors,476,431585
tumour,465,156924
tumours,452,99675
turkey,446,13290
turkeys,426,4352
turner,416,4559
turns,432,8134
turtle,427,4180
tween,440,4413
twenty-eight,432,12234
twenty-four,448,22995
twenty-one,441,17108
twenty-seven,428,11188
twenty-two,436,16116
twin,429,26696
two-phase,421,5091
two-stage,426,9334
two-thirds,460,13821
two-way,420,5631
twofold,470,21306
typed,436,7676
typhi,435,5269
typhoid,415,4028
typical,478,124304
typically,460,54065
tyr,435,13963
tyrode,417,2685
tyrosyl,415,3124
ulceration,443,16426
ulcerations,414,3532
ulcerative,461,24429
ultimately,454,32240
ultracentrifugation,471,8086
ultrasonography,419,46330
ultrastructurally,431,6533
unaltered,473,17716
unambiguous,416,5015
unanaesthetized,350,847
unanesthetized,439,4157
unassociated,403,1417
unaware,408,5170
unbalanced,421,4326
uncharged,416,2914
unclear,440,80005
uncoated,416,4576
uncomplicated,444,18585
unconscious,414,3949
uncontrolled,432,14444
uncoupled,444,4595
undefined,427,7142
underestimate,410,5513
underestimated,423,12283
undergo,476,72739
undergoes,464,20874
undergone,448,47488
undergraduate,418,8988
underlies,410,6497
understand,442,81869
understood,450,80185
underwent,467,302014
undescribed,435,5006
undesirable,430,7537
undetected,430,6031
undiluted,430,2537
undoubtedly,431,4277
unequivocal,442,5560
unequivocally,433,5835
uneventful,422,11678
unexpected,435,25814
unexplained,441,17701
unfamiliar,408,5072
unfavorable,426,13874
unfolded,411,10146
unfolding,429,17452
unfortunately,427,14829
unfractionated,444,7606
unidentified,466,16191
uniformity,428,5796
uniformly,470,19842
unilateral,458,70264
unilaterally,434,5442
uninduced,411,1979
uninfected,475,19125
uninvolved,421,4075
unipolar,421,7451
unitary,431,5061
unity,433,5998
unlike,478,59430
unlikely,474,34923
unlinked,430,2868
unpredictable,426,7639
unreactive,407,1933
unrecognized,438,11018
unrelated,479,60816
unreliable,437,5801
unresolved,421,8369
unrestrained,430,3878
unscheduled,406,2515
unselected,445,10831
unstable,473,42402
unstained,420,2415
unstimulated,445,13940
unsuitable,432,5530
unsuspected,426,4976
untoward,424,3371
unusually,464,12413
unwanted,428,7324
upper,477,163931
upright,430,10309
uptakes,413,2373
urease,427,8518
uremia,437,4087
ureteral,440,19181
ureters,421,4088
urethane,443,4579
urgent,425,16888
urogenital,420,6640
urography,419,4289
urokinase,417,10045
urologic,414,4851
urological,420,8283
uronic,409,1703
urticaria,416,7860
usage,430,29968
users,441,57942
uses,465,50218
uteri,438,6381
utility,447,56361
utilize,472,17431
utilizes,459,11310
utp,439,6956
uv-induced,424,5049
uv-irradiated,439,2332
uveitis,421,12828
vaccine,471,122082
vaccines,459,50750
vaccinia,471,12228
vacuolar,419,9523
vacuolated,416,2305
vacuolation,420,3018
vagal,453,22975
vaginalis,413,6338
vagotomized,418,2319
vagotomy,464,10762
valid,464,36728
validate,422,20765
validated,431,54228
valsalva,418,5991
valve,439,109735
vapor,437,12208
variables,467,207853
variances,416,4580
variant,470,90864
variants,476,94009
variations,479,102935
varicella,418,8083
varicella-zoster,412,3203
varicosities,420,5096
vary,475,54809
vas,457,24273
vasa,421,3521
vascularity,418,6146
vasculature,431,21483
vasculitis,427,19585
vasodilatation,459,10751
vasomotor,438,7624
vastus,409,5936
vc,418,10901
ve,421,13346
vector,435,95052
vectors,425,51333
vehicle,438,58361
velocities,453,25672
venom,455,23460
venous,477,148565
ventral,463,61832
ventricle,474,58680
ventricular,477,316896
ventrolateral,417,9196
ventromedial,432,7114
venules,422,7653
verification,427,9104
verify,430,18766
versa,447,9312
versatility,408,3891
versus,467,288214
vertebrae,419,10535
vertebral,431,42394
vertebrates,441,20394
vertical,458,48190
vertically,423,5296
vesical,406,2789
vesicle,452,33964
vessel,454,72753
vestibular,434,28399
vi,449,34737
viability,477,68235
viable,479,56087
vibration,429,16303
vice,447,9593
victoria,408,4682
views,440,26295
vigorous,442,10015
viii,440,22584
village,416,7004
villages,414,8242
villi,439,8278
vinblastine,442,8293
vincristine,432,12838
